CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,TeamType,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage
107,880,8,T20 (N),Post,2023-04-18,18 Apr 2023,Sunrisers Hyderabad VS Mumbai Indians,19:30,14:00 GMT,2023-04-18,17,Mumbai Indians,20,Sunrisers Hyderabad,MI,SRH,13,Rajiv Gandhi International Stadium,Mumbai Indians Won by 14  Runs ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to Field, won the Toss and elected to Field,0,192/5 (20.0 Ov),178/10 (19.5 Ov),,2023-04-18 19:30:00,Hyderabad,,,,,,,,42,527,87,103,20,Sunrisers Hyderabad,#319490,#df7317,#319490,#df7317,17,Mumbai Indians,Asia/Kolkata,18 Apr 2023,23:00,20,0,T20,25,,TATA IPL 2023,Nitin Menon,VINOD SESHAN,Virender Kumar Sharma,Mumbai Indians Won by 14  Runs ,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,0,+9.5,2018-100mb00000000015-3501d442e99c11,Bhuvneshwar Kumar,2,5,0,0,40,https://scores.iplt20.com/ipl/playerimages/cq5ovAP7E0168042577215.png,2019-100mb00000000087-98d4e401342511,Mayank Markande,2,2,0,0,100,https://scores.iplt20.com/ipl/playerimages/mBfLVUzEv0168042584587.png,2021-100mb00000000585-5404221d91de11,Arjun Tendulkar,2.5,18,0,1,6.35,17,https://scores.iplt20.com/ipl/playerimages/TNwuPFm92n1680426996585.png,,,,2,192/5 (20.0 Overs),192,5,20.0,9.6,178/10 (19.5 Overs),178,10,19.5,8.97,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,17,Match 25,,,25,179,0,0,Cameron Green,Batting/Bowling,550,64,40,1,29,https://scores.bcci.tv/matchcentre/playerimages/PpKV5hMzrF1680426776550.png
107,879,8,T20 (N),Post,2023-04-17,17 Apr 2023,Royal Challengers Bangalore VS Chennai Super Kings,19:30,14:00 GMT,2023-04-17,13,Chennai Super Kings,19,Royal Challengers Bangalore,CSK,RCB,12,M Chinnaswamy Stadium,Chennai Super Kings Won by 8  Runs ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to Field, won the Toss and elected to Field,1,226/6 (20.0 Ov),218/8 (20.0 Ov),,2023-04-17 19:30:00,Bengaluru,,,,,,,,129,159,34,161,19,Royal Challengers Bangalore,#319490,#df7317,#319490,#df7317,13,Chennai Super Kings,Asia/Kolkata,17 Apr 2023,23:00,20,0,T20,24,,TATA IPL 2023,Navdeep Singh,KN Ananthapadmanabhan,Michael Gough,Chennai Super Kings Won by 8  Runs ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,0,+9.5,2021-100mb00000000598-bffd454291e511,Suyash S Prabhudessai,19,11,0,2,172.72,https://scores.iplt20.com/ipl/playerimages/KuPaO1MdXS1680350721598.png,2020-100mb00000000377-c8cec37e2dec11,Wanindu Hasaranga,2,2,0,0,100,https://scores.iplt20.com/ipl/playerimages/377-small.png,2022-100mb00000001014-1f0cfb3dc17911,Matheesha Pathirana,4.0,42,0,2,10.5,12,https://scores.iplt20.com/ipl/playerimages/SyXZJbyRXY16802677491014.png,,,,2,226/6 (20.0 Overs),226,6,20.0,11.3,218/8 (20.0 Overs),218,8,20.0,10.9,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,13,Match 24,,,24,218,0,0,Devon Conway,Batting,601,83,45,-,-,https://scores.bcci.tv/matchcentre/playerimages/lmz68P2bXn1680268161601.png
107,878,8,T20 (N),Post,2023-04-16,16 Apr 2023,Gujarat Titans VS Rajasthan Royals,19:30,14:00 GMT,2023-04-16,35,Gujarat Titans,18,Rajasthan Royals,GT,RR,55,Narendra Modi Stadium,Rajasthan Royals Won by 3  Wickets ,Rajasthan Royals,Rajasthan Royals won the Toss and elected to Field, won the Toss and elected to Field,1,177/7 (20.0 Ov),179/7 (19.2 Ov),,2023-04-16 19:30:00,Ahmedabad,,,,,,,,44,29,191,92,35,Gujarat Titans,#319490,#df7317,#319490,#df7317,18,Rajasthan Royals,Asia/Kolkata,16 Apr 2023,23:00,20,0,T20,23,,TATA IPL 2023,Anil Chaudhary,Chris Gaffaney,Nanda Kishore,Rajasthan Royals Won by 3  Wickets ,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/RR.png,0,+9.5,2019-100mb00000000210-b8addb3444bb11,Shimron Hetmyer,56,26,2,5,215.38,https://scores.iplt20.com/ipl/playerimages/C2km3Lv62Z1680351562210.png,2019-100mb00000000066-573f78a31e3711,Trent Boult,0,1,0,0,0,https://scores.iplt20.com/ipl/playerimages/dTT3r3DFkM168035117866.png,2022-100mb00000000975-56f6385ba44611,Noor Ahmad,2.2,29,0,1,12.43,14,https://scores.iplt20.com/ipl/playerimages/4rObUG9DAR1680264379975.png,,,,2,177/7 (20.0 Overs),177,7,20.0,8.85,179/7 (19.2 Overs),179,7,19.2,9.26,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,18,Match 23,,,23,185,0,0,Shimron Hetmyer,Batting,210,56,26,-,-,https://scores.bcci.tv/matchcentre/playerimages/C2km3Lv62Z1680351562210.png
107,877,5,T20 D/N,Post,2023-04-16,16 Apr 2023,Mumbai Indians VS Kolkata Knight Riders,15:30,10:00 GMT,2023-04-16,16,Kolkata Knight Riders,17,Mumbai Indians,KKR,MI,21,Wankhede Stadium,Mumbai Indians Won by 5  Wickets ,Mumbai Indians,Mumbai Indians won the Toss and elected to Field, won the Toss and elected to Field,1,185/6 (20.0 Ov),186/5 (17.4 Ov),,2023-04-16 15:30:00,Mumbai,,,,,,,,352,314,221,160,17,Mumbai Indians,#319490,#df7317,#319490,#df7317,16,Kolkata Knight Riders,Asia/Kolkata,16 Apr 2023,23:00,20,0,T20,22,,TATA IPL 2023,Bruce Oxenford,Ulhas Gandhe,Madanagopal Jayaraman,Mumbai Indians Won by 5  Wickets ,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,0,+9.5,2021-100mb00000000636-9e985b64160411,Tim David,24,13,1,2,184.61,https://scores.iplt20.com/ipl/playerimages/yW7BVNHOD61680427030636.png,2020-100mb00000000550-247665a42ff311,Cameron Green,1,1,0,0,100,https://scores.iplt20.com/ipl/playerimages/PpKV5hMzrF1680426776550.png,2019-100mb00000000069-7aeb5c411e3711,Lockie Ferguson,1.4,19,0,1,11.4,10,https://scores.iplt20.com/ipl/playerimages/WbXkGFWHdL168032682069.png,,,94.17,2,185/6 (20.0 Overs),185,6,20.0,9.25,186/5 (17.4 Overs),186,5,17.4,10.53,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,17,Match 22,,,22,210,0,0,Venkatesh Iyer,Batting,584,104,51,-,-,https://scores.bcci.tv/matchcentre/playerimages/ku9ovPAmT51680326936584.png
107,876,8,T20 (N),Post,2023-04-15,15 Apr 2023,Lucknow Super Giants VS Punjab Kings,19:30,14:00 GMT,2023-04-15,77,Lucknow Super Giants,15,Punjab Kings,LSG,PBKS,49,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Punjab Kings Won by 2  Wickets ,Punjab Kings,Punjab Kings won the Toss and elected to Field, won the Toss and elected to Field,0,159/8 (20.0 Ov),161/8 (19.3 Ov),,2023-04-15 19:30:00,Lucknow,,,,,,,,87,525,363,103,77,Lucknow Super Giants,#319490,#df7317,#319490,#df7317,15,Punjab Kings,Asia/Kolkata,15 Apr 2023,23:00,20,0,T20,21,,TATA IPL 2023,Virender Kumar Sharma,Khalid Saiyed,Tapan Balwant Sharma,Punjab Kings Won by 2  Wickets ,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,0,+9.5,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,23,10,1,2,230,https://scores.iplt20.com/ipl/playerimages/SpwcqDywry1680327712590.png,2019-100mb00000000116-dbd48930449611,Kagiso Rabada,0,1,0,0,0,https://scores.iplt20.com/ipl/playerimages/IrsvWudt2T1680327631116.png,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi,2.3,18,0,2,7.2,7.5,https://scores.iplt20.com/ipl/playerimages/PaTvGBHbey1680327054520.png,,,,2,159/8 (20.0 Overs),159,8,20.0,7.95,161/8 (19.3 Overs),161,8,19.3,8.26,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,15,Match 21,,,21,165,0,0,Sikandar Raza,,820,57,41,1,19,https://scores.bcci.tv/matchcentre/playerimages/E7qZuIKLT71680327664820.png
107,875,5,T20 D/N,Post,2023-04-15,15 Apr 2023,Royal Challengers Bangalore VS Delhi Capitals,15:30,10:00 GMT,2023-04-15,19,Royal Challengers Bangalore,14,Delhi Capitals,RCB,DC,12,M Chinnaswamy Stadium,Royal Challengers Bangalore Won by 23  Runs ,Delhi Capitals,Delhi Capitals won the Toss and elected to Field, won the Toss and elected to Field,1,174/6 (20.0 Ov),151/9 (20.0 Ov),,2023-04-15 15:30:00,Bengaluru,,,,,,,,159,455,34,161,19,Royal Challengers Bangalore,#319490,#df7317,#319490,#df7317,14,Delhi Capitals,Asia/Kolkata,15 Apr 2023,23:00,20,0,T20,20,,TATA IPL 2023,KN Ananthapadmanabhan,Sai Darshan Kumar,Michael Gough,Royal Challengers Bangalore Won by 23  Runs ,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,0,+9.5,2018-100mb00000000014-227bc550e99c11,Kuldeep Yadav,7,6,1,0,116.66,https://scores.iplt20.com/ipl/playerimages/s4UToLhYH5168032648514.png,2019-100mb00000000142-040303a144a811,Anrich Nortje,23,14,4,0,164.28,https://scores.iplt20.com/ipl/playerimages/a3OH3m79BI1680326579142.png,2019-100mb00000000114-8c98068c449611,Harshal Patel,4.0,32,0,1,8,24,https://scores.iplt20.com/ipl/playerimages/fYknA1ScDt1680350554114.png,,,99.58,2,174/6 (20.0 Overs),174,6,20.0,8.7,151/9 (20.0 Overs),151,9,20.0,7.55,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,19,Match 20,,,20,151,0,0,Virat Kohli,Batting,2,50,34,-,-,https://scores.bcci.tv/matchcentre/playerimages/xQb5MAq2Mv16803506302.png
107,874,8,T20 (N),Post,2023-04-14,14 Apr 2023,Kolkata Knight Riders VS Sunrisers Hyderabad,19:30,14:00 GMT,2023-04-14,20,Sunrisers Hyderabad,16,Kolkata Knight Riders,SRH,KKR,19,Eden Gardens,Sunrisers Hyderabad Won by 23  Runs ,Kolkata Knight Riders,Kolkata Knight Riders won the Toss and elected to Field, won the Toss and elected to Field,1,228/4 (20.0 Ov),205/7 (20.0 Ov),,2023-04-14 19:30:00,Kolkata,,,,,,,,29,398,95,116,16,Kolkata Knight Riders,#319490,#df7317,#319490,#df7317,20,Sunrisers Hyderabad,Asia/Kolkata,14 Apr 2023,23:00,20,0,T20,19,,TATA IPL 2023,Chris Gaffaney,Sadashiv Iyer,Nikhil Patwardhan,Sunrisers Hyderabad Won by 23  Runs ,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,0,+9.5,2019-100mb00000000152-335aed3d44aa11,Rinku Singh,58,31,4,4,187.09,https://scores.iplt20.com/ipl/playerimages/Wp7dQI0Lku1680326905152.png,2018-100mb00000000021-a294dad8e99c11,Umesh Yadav,1,1,0,0,100,https://scores.iplt20.com/ipl/playerimages/SVD51q95rI168032698121.png,2021-100mb00000000637-4e1434ea244f11,Umran Malik,2.0,36,0,1,18,12,https://scores.iplt20.com/ipl/playerimages/4nRLftvxNd1680426015637.png,,,,2,228/4 (20.0 Overs),228,4,20.0,11.4,205/7 (20.0 Overs),205,7,20.0,10.25,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,20,Match 19,,,19,205,0,0,Harry Brook,Batting,1218,100,54,-,-,https://scores.bcci.tv/matchcentre/playerimages/o5dGg1CmVm16804257801218.png
107,873,8,T20 (N),Post,2023-04-13,13 Apr 2023,Punjab Kings VS Gujarat Titans,19:30,14:00 GMT,2023-04-13,15,Punjab Kings,35,Gujarat Titans,PBKS,GT,16,Punjab Cricket Association IS Bindra Stadium,Gujarat Titans Won by 6  Wickets ,Gujarat Titans,Gujarat Titans won the Toss and elected to Field, won the Toss and elected to Field,1,153/8 (20.0 Ov),154/4 (19.5 Ov),,2023-04-13 19:30:00,Mohali,,,,,,,,221,526,352,160,15,Punjab Kings,#319490,#df7317,#319490,#df7317,35,Gujarat Titans,Asia/Kolkata,13 Apr 2023,23:00,20,0,T20,18,,TATA IPL 2023,Madanagopal Jayaraman,AKSHAY TOTRE,Bruce Oxenford,Gujarat Titans Won by 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,0,+9.5,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia,5,2,1,0,250,https://scores.iplt20.com/ipl/playerimages/2iFzSVEuIF1680265334120.png,2019-100mb00000000128-e95bebea449911,David Miller,17,18,1,0,94.44,https://scores.iplt20.com/ipl/playerimages/NnALPNgokL1680264307128.png,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,3.5,25,0,1,6.52,23,https://scores.iplt20.com/ipl/playerimages/aZF3vlFcxT1680327691138.png,,,,2,153/8 (20.0 Overs),153,8,20.0,7.65,154/4 (19.5 Overs),154,4,19.5,7.76,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,Match 18,,,18,155,0,0,Mohit Sharma,Bowling,100,-,-,2,18,https://scores.bcci.tv/matchcentre/playerimages/kK8ioNpsNe1680264330100.png
107,872,8,T20 (N),Post,2023-04-12,12 Apr 2023,Chennai Super Kings VS Rajasthan Royals,19:30,14:00 GMT,2023-04-12,18,Rajasthan Royals,13,Chennai Super Kings,RR,CSK,18,MA Chidambaram Stadium,Rajasthan Royals Won by 3  Runs ,Chennai Super Kings,Chennai Super Kings won the Toss and elected to Field, won the Toss and elected to Field,0,175/8 (20.0 Ov),172/6 (20.0 Ov),,2023-04-12 19:30:00,Chennai,,,,,,,,87,527,42,86,13,Chennai Super Kings,#319490,#df7317,#319490,#df7317,18,Rajasthan Royals,Asia/Kolkata,12 Apr 2023,23:00,20,0,T20,17,,TATA IPL 2023,Virender Kumar Sharma,VINOD SESHAN,Nitin Menon,Rajasthan Royals Won by 3  Runs ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,0,+9.5,2019-100mb00000000057-57100cf415ba11,MS Dhoni,32,17,1,3,188.23,https://scores.iplt20.com/ipl/playerimages/9qM9iCMiAs168026808457.png,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,25,15,1,2,166.66,https://scores.iplt20.com/ipl/playerimages/Q7BIUOYZle168026798346.png,2019-100mb00000000220-18a6ceb644c011,Sandeep Sharma,3.0,30,0,1,10,18,https://scores.iplt20.com/ipl/playerimages/PzMN1WmaKp1680352137220.png,,,,2,175/8 (20.0 Overs),175,8,20.0,8.75,172/6 (20.0 Overs),172,6,20.0,8.6,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,18,Match 17,,,17,172,0,0,Ravichandran Ashwin,Batting/Bowling,45,30,22,2,25,https://scores.bcci.tv/matchcentre/playerimages/b5pAqjbh6p168035173945.png
107,871,8,T20 (N),Post,2023-04-11,11 Apr 2023,Delhi Capitals VS Mumbai Indians,19:30,14:00 GMT,2023-04-11,14,Delhi Capitals,17,Mumbai Indians,DC,MI,17,Arun Jaitley Stadium,Mumbai Indians Won by 6  Wickets ,Mumbai Indians,Mumbai Indians won the Toss and elected to Field, won the Toss and elected to Field,1,172/10 (19.4 Ov),173/4 (20.0 Ov),,2023-04-11 19:30:00,Delhi,,,,,,,,34,261,159,87,14,Delhi Capitals,#319490,#df7317,#319490,#df7317,17,Mumbai Indians,Asia/Kolkata,11 Apr 2023,23:00,20,0,T20,16,,TATA IPL 2023,Michael Gough,Rohan Pandit,KN Ananthapadmanabhan,Mumbai Indians Won by 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,0,+9.5,2021-100mb00000000636-9e985b64160411,Tim David,13,11,0,1,118.18,https://scores.iplt20.com/ipl/playerimages/yW7BVNHOD61680427030636.png,2020-100mb00000000550-247665a42ff311,Cameron Green,17,8,1,1,212.5,https://scores.iplt20.com/ipl/playerimages/PpKV5hMzrF1680426776550.png,2019-100mb00000000142-040303a144a811,Anrich Nortje,4.0,35,0,0,8.75,0,https://scores.iplt20.com/ipl/playerimages/a3OH3m79BI1680326579142.png,,,,2,172/10 (19.4 Overs),172,10,19.4,8.75,173/4 (20.0 Overs),173,4,20.0,8.65,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,17,Match 16,,,16,173,0,0,Rohit Sharma,Batting,6,65,45,-,-,https://scores.bcci.tv/matchcentre/playerimages/56dTO9V7Ni16804269256.png
107,870,8,T20 (N),Post,2023-04-10,10 Apr 2023,Royal Challengers Bangalore VS Lucknow Super Giants,19:30,14:00 GMT,2023-04-10,19,Royal Challengers Bangalore,77,Lucknow Super Giants,RCB,LSG,12,M Chinnaswamy Stadium,Lucknow Super Giants Won by 1  Wicket ,Lucknow Super Giants,Lucknow Super Giants won the Toss and elected to Field, won the Toss and elected to Field,0,212/2 (20.0 Ov),213/9 (20.0 Ov),,2023-04-10 19:30:00,Bengaluru,,,,,,,,44,191,29,116,19,Royal Challengers Bangalore,#319490,#df7317,#319490,#df7317,77,Lucknow Super Giants,Asia/Kolkata,10 Apr 2023,23:00,20,0,T20,15,,TATA IPL 2023,Anil Chaudhary,Nanda Kishore,Chris Gaffaney,Lucknow Super Giants Won by 1  Wicket ,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,0,+9.5,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik,1,1,0,0,100,https://scores.iplt20.com/ipl/playerimages/2nekTNAnxx168035059113.png,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis,79,46,5,5,171.73,https://scores.iplt20.com/ipl/playerimages/KAnLxHqxiK168035054094.png,2019-100mb00000000315-585558897aef11,Mark Wood,4.0,32,1,1,8,24,https://scores.iplt20.com/ipl/playerimages/jYsm7km5Ko1680328179315.png,,,,2,212/2 (20.0 Overs),212,2,20.0,10.6,213/9 (20.0 Overs),213,9,20.0,10.65,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,77,Match 15,,,15,213,0,0,Nicholas Pooran,Batting,136,62,19,-,-,https://scores.bcci.tv/matchcentre/playerimages/x3ZBzexFff1680327190136.png
107,869,8,T20 (N),Post,2023-04-09,9 Apr 2023,Sunrisers Hyderabad VS Punjab Kings,19:30,14:00 GMT,2023-04-09,15,Punjab Kings,20,Sunrisers Hyderabad,PBKS,SRH,13,Rajiv Gandhi International Stadium,Sunrisers Hyderabad Won by 8  Wickets ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to Field, won the Toss and elected to Field,1,143/9 (20.0 Ov),145/2 (17.1 Ov),,2023-04-09 19:30:00,Hyderabad,,,,,,,,314,352,221,88,20,Sunrisers Hyderabad,#319490,#df7317,#319490,#df7317,15,Punjab Kings,Asia/Kolkata,9 Apr 2023,23:00,20,0,T20,14,,TATA IPL 2023,Ulhas Gandhe,Bruce Oxenford,Madanagopal Jayaraman,Sunrisers Hyderabad Won by 8  Wickets ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,0,+9.5,2019-100mb00000000188-896b509b44b711,Rahul Tripathi,74,48,10,3,154.16,https://scores.iplt20.com/ipl/playerimages/ghiRJVkeiG1680425977188.png,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,37,21,6,0,176.19,https://scores.iplt20.com/ipl/playerimages/ghtfWzWaCR1680425856287.png,2019-100mb00000000130-89338eb7449a11,Harpreet Brar,3.1,26,0,0,8.21,0,https://scores.iplt20.com/ipl/playerimages/2KZAfSuy411680327565130.png,,,,2,143/9 (20.0 Overs),143,9,20.0,7.15,145/2 (17.1 Overs),145,2,17.1,8.45,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,20,Match 14,,,14,169,0,0,Shikhar Dhawan,Batting,11,99,66,-,-,https://scores.bcci.tv/matchcentre/playerimages/1dhV6FHoEo168032770111.png
107,868,5,T20 D/N,Post,2023-04-09,9 Apr 2023,Gujarat Titans VS Kolkata Knight Riders,15:30,10:00 GMT,2023-04-09,35,Gujarat Titans,16,Kolkata Knight Riders,GT,KKR,55,Narendra Modi Stadium,Kolkata Knight Riders Won by 3  Wickets ,Gujarat Titans,Gujarat Titans won the Toss and elected to bat, won the Toss and elected to bat,1,204/4 (20.0 Ov),207/7 (20.0 Ov),,2023-04-09 15:30:00,Ahmedabad,,,,,,,,363,42,525,86,35,Gujarat Titans,#319490,#df7317,#319490,#df7317,16,Kolkata Knight Riders,Asia/Kolkata,9 Apr 2023,23:00,20,0,T20,13,,TATA IPL 2023,Tapan Balwant Sharma,Nitin Menon,Khalid Saiyed,Kolkata Knight Riders Won by 3  Wickets ,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/KKR.png,0,+9.5,2019-100mb00000000152-335aed3d44aa11,Rinku Singh,48,21,1,6,228.57,https://scores.iplt20.com/ipl/playerimages/Wp7dQI0Lku1680326905152.png,2018-100mb00000000021-a294dad8e99c11,Umesh Yadav,5,6,0,0,83.33,https://scores.iplt20.com/ipl/playerimages/SVD51q95rI168032698121.png,2022-100mb00000000978-bc824605a44611,Yash Dayal,4.0,69,0,0,17.25,0,https://scores.iplt20.com/ipl/playerimages/h7RK5tKBfh1680264133978.png,,,99.58,2,204/4 (20.0 Overs),204,4,20.0,10.2,207/7 (20.0 Overs),207,7,20.0,10.35,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,16,Match 13,,,13,207,0,0,Rinku Singh,Batting,152,48,21,-,-,https://scores.bcci.tv/matchcentre/playerimages/Wp7dQI0Lku1680326905152.png
