CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore
60,474,5,T20 D/N,Post,2022-04-10,10 Apr 2022,Kolkata Knight Riders VS Delhi Capitals,15:30,10:00 GMT,2022-04-10,14,Delhi Capitals,16,Kolkata Knight Riders,DC,KKR,68,Brabourne - CCI,Delhi Capitals Won by 44  Runs ,Kolkata Knight Riders,Kolkata Knight Riders won the Toss and elected to Field, won the Toss and elected to Field,1,215/5 (20.0 Ov),171/10 (19.4 Ov),,2022-04-10T15:30:00,Mumbai,,,,,,,,29,221,472,92,16,Kolkata Knight Riders,#319490,#df7317,#319490,#df7317,14,Delhi Capitals,Asia/Kolkata,10 Apr 2022,19:30,20,0,T20,19.0,IPL 2022,Chris Gaffaney,Madanagopal Jayaraman,Saiyed Khalid,Delhi Capitals Won by 44  Runs ,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,0,+9.5,2019-100mb00000000172-1befbbeb44af11,Rasikh Salam,7,6,1,0,116.66,https://scores.iplt20.com/ipl/playerimages/172-small.png,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,1,1,0,0,100.0,https://scores.iplt20.com/ipl/playerimages/140-small.png,2019-100mb00000000105-4c526de743fe11,Shardul Thakur,2.4,30,0,2,11.25,8.0,https://scores.iplt20.com/ipl/playerimages/105-small.png,,,99.17,2,215/5 (20.0 Overs),215,5,20.0,10.75,171/10 (19.4 Overs),171,10,19.4,8.69,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,14,19th  T20I,,,19.0,173,0.0,0.0
60,473,8,T20 (N),Post,2022-04-09,9 Apr 2022,Royal Challengers Bangalore VS Mumbai Indians,19:30,14:00 GMT,2022-04-09,17,Mumbai Indians,19,Royal Challengers Bangalore,MI,RCB,39,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore Won by 7  Wickets ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to Field, won the Toss and elected to Field,1,151/6 (20.0 Ov),152/3 (18.3 Ov),,2022-04-09T19:30:00,Pune,,,,,,,,352,159,314,87,19,Royal Challengers Bangalore,#319490,#df7317,#319490,#df7317,17,Mumbai Indians,Asia/Kolkata,9 Apr 2022,23:30,20,0,T20,18.0,IPL 2022,Bruce Oxenford,KN Ananthapadmanabhan,Ulhas Gandhe,Royal Challengers Bangalore Won by 7  Wickets ,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,0,+9.5,2018-100mb00000000028-acc7d0a3e99d11,Glenn Maxwell,8,2,2,0,400.0,https://scores.iplt20.com/ipl/playerimages/28-small.png?v=2,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik,7,2,0,1,350.0,https://scores.iplt20.com/ipl/playerimages/13-small.png?v=1,202265c5509b72a911ec8ab502ab46c,Dewald Brevis,0.3,8,0,1,16.0,3.0,https://scores.iplt20.com/ipl/playerimages/797-small.png?v=1,,,,2,151/6 (20.0 Overs),151,6,20.0,7.55,152/3 (18.3 Overs),152,3,18.3,8.22,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,19,18th  T20I,,,18.0,164,0.0,0.0
60,472,5,T20 D/N,Post,2022-04-09,9 Apr 2022,Chennai Super Kings VS Sunrisers Hyderabad,15:30,10:00 GMT,2022-04-09,13,Chennai Super Kings,20,Sunrisers Hyderabad,CSK,SRH,69,DY Patil Stadium,Sunrisers Hyderabad Won by 8  Wickets ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to Field, won the Toss and elected to Field,1,154/7 (20.0 Ov),155/2 (17.4 Ov),,2022-04-09T15:30:00,NAVI MUMBAI,,,,,,,,42,129,354,86,13,Chennai Super Kings,#319490,#df7317,#319490,#df7317,20,Sunrisers Hyderabad,Asia/Kolkata,9 Apr 2022,19:30,20,0,T20,17.0,IPL 2022,Nitin Menon,Navdeep Singh,Yeshwant Barde,Sunrisers Hyderabad Won by 8  Wickets ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,0,+9.5,2019-100mb00000000188-896b509b44b711,Rahul Tripathi,39,15,5,2,260.0,https://scores.iplt20.com/ipl/playerimages/188-small.png,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,5,2,1,0,250.0,https://scores.iplt20.com/ipl/playerimages/136-small.png,2019-100mb00000000093-b986cb2243ed11,Dwayne Bravo,2.4,29,0,1,10.88,16.0,https://scores.iplt20.com/ipl/playerimages/93-small.png,,,94.17,2,154/7 (20.0 Overs),154,7,20.0,7.7,155/2 (17.4 Overs),155,2,17.4,8.77,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,20,17th  T20I,,,17.0,175,0.0,0.0
60,471,8,T20 (N),Post,2022-04-08,8 Apr 2022,Punjab Kings VS Gujarat Titans,19:30,14:00 GMT,2022-04-08,15,Punjab Kings,35,Gujarat Titans,PBKS,GT,68,Brabourne - CCI,Gujarat Titans Won by 6 Wickets ,Gujarat Titans,Gujarat Titans won the Toss and elected to Field, won the Toss and elected to Field,1,189/9 (20.0 Ov),190/4 (20.0 Ov),,2022-04-08T19:30:00,Mumbai,,,,,,,,87,44,311,86,15,Punjab Kings,#319490,#df7317,#319490,#df7317,35,Gujarat Titans,Asia/Kolkata,8 Apr 2022,23:30,20,0,T20,16.0,IPL 2022,Virender Kumar Sharma,Anil Chaudhary,PASHCHIM PATHAK,Gujarat Titans Won by 6 Wickets ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,0,+9.5,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia,13,3,0,2,433.33,https://scores.iplt20.com/ipl/playerimages/120-small.png,2019-100mb00000000128-e95bebea449911,David Miller,6,4,1,0,150.0,https://scores.iplt20.com/ipl/playerimages/128-small.png?v=1,2022-100mb00000000863-0167ea67833411,Odean Smith,3.0,35,0,0,11.67,0.0,https://scores.iplt20.com/ipl/playerimages/863-small.png,,,,2,189/9 (20.0 Overs),189,9,20.0,9.45,190/4 (20.0 Overs),190,4,20.0,9.5,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,16th  T20I,,,16.0,190,0.0,0.0
60,470,8,T20 (N),Post,2022-04-07,7 Apr 2022,Lucknow Super Giants VS Delhi Capitals,19:30,14:00 GMT,2022-04-07,14,Delhi Capitals,77,Lucknow Super Giants,DC,LSG,69,DY Patil Stadium,Lucknow Super Giants Won by 6  Wickets ,Lucknow Super Giants,Lucknow Super Giants won the Toss and elected to Field, won the Toss and elected to Field,1,149/3 (20.0 Ov),155/4 (19.4 Ov),,2022-04-07T19:30:00,NAVI MUMBAI,,,,,,,,363,299,221,103,77,Lucknow Super Giants,#319490,#df7317,#319490,#df7317,14,Delhi Capitals,Asia/Kolkata,7 Apr 2022,23:30,20,0,T20,15.0,IPL 2022,Tapan Balwant Sharma,Rod Tucker,Madanagopal Jayaraman,Lucknow Super Giants Won by 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,0,+9.5,2022-100mb00000000985-f5950061a44811,Ayush Badoni,10,3,1,1,333.33,https://scores.iplt20.com/ipl/playerimages/985-small.png,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,19,14,0,1,135.71,https://scores.iplt20.com/ipl/playerimages/17-small.png,2019-100mb00000000105-4c526de743fe11,Shardul Thakur,3.4,29,0,1,7.91,22.0,https://scores.iplt20.com/ipl/playerimages/105-small.png,,,,2,149/3 (20.0 Overs),149,3,20.0,7.45,155/4 (19.4 Overs),155,4,19.4,7.88,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,77,15th  T20I,,,15.0,157,0.0,0.0
60,469,8,T20 (N),Post,2022-04-06,6 Apr 2022,Kolkata Knight Riders VS Mumbai Indians,19:30,14:00 GMT,2022-04-06,17,Mumbai Indians,16,Kolkata Knight Riders,MI,KKR,39,Maharashtra Cricket Association Stadium,Kolkata Knight Riders Won by 5 Wickets ,Kolkata Knight Riders,Kolkata Knight Riders won the Toss and elected to Field, won the Toss and elected to Field,1,161/4 (20.0 Ov),162/5 (16.0 Ov),,2022-04-06T19:30:00,Pune,,,,,,,,159,352,314,87,16,Kolkata Knight Riders,#319490,#df7317,#319490,#df7317,17,Mumbai Indians,Asia/Kolkata,6 Apr 2022,23:30,20,0,T20,14.0,IPL 2022,KN Ananthapadmanabhan,Bruce Oxenford,Ulhas Gandhe,Kolkata Knight Riders Won by 5 Wickets ,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,0,+9.5,2018-100mb00000000033-d93110bbf88911,Pat Cummins,56,15,4,6,373.33,https://scores.iplt20.com/ipl/playerimages/33-small.png,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer,50,41,6,1,121.95,https://scores.iplt20.com/ipl/playerimages/584-small.png,2020-100mb00000000546-b254fce3f9ac11,Daniel Sams,3.0,50,0,1,16.67,18.0,https://scores.iplt20.com/ipl/playerimages/546-small.png?v=1,,,,2,161/4 (20.0 Overs),161,4,20.0,8.05,162/5 (16.0 Overs),162,5,16.0,10.12,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,16,14th  T20I,,,14.0,202,0.0,0.0
60,468,8,T20 (N),Post,2022-04-05,5 Apr 2022,Rajasthan Royals VS Royal Challengers Bangalore,19:30,14:00 GMT,2022-04-05,18,Rajasthan Royals,19,Royal Challengers Bangalore,RR,RCB,21,Wankhede Stadium,Royal Challengers Bangalore Won by 4  Wickets ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to Field, won the Toss and elected to Field,1,169/3 (20.0 Ov),173/6 (19.1 Ov),,2022-04-05T19:30:00,Mumbai,,,,,,,,44,472,42,86,18,Rajasthan Royals,#319490,#df7317,#319490,#df7317,19,Royal Challengers Bangalore,Asia/Kolkata,5 Apr 2022,23:30,20,0,T20,13.0,IPL 2022,Anil Chaudhary,Saiyed Khalid,Nitin Menon,Royal Challengers Bangalore Won by 4  Wickets ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,0,+9.5,2019-100mb00000000114-8c98068c449611,Harshal Patel,9,4,0,1,225.0,https://scores.iplt20.com/ipl/playerimages/114-small.png,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik,44,23,7,1,191.3,https://scores.iplt20.com/ipl/playerimages/13-small.png?v=1,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,0.1,6,0,0,36.0,0.0,https://scores.iplt20.com/ipl/playerimages/533-small.png,,,,2,169/3 (20.0 Overs),169,3,20.0,8.45,173/6 (19.1 Overs),173,6,19.1,9.03,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,19,13th  T20I,,,13.0,180,0.0,0.0
60,467,8,T20 (N),Post,2022-04-04,4 Apr 2022,Sunrisers Hyderabad VS Lucknow Super Giants,19:30,14:00 GMT,2022-04-04,77,Lucknow Super Giants,20,Sunrisers Hyderabad,LSG,SRH,69,DY Patil Stadium,Lucknow Super Giants Won by 12  Runs ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to Field, won the Toss and elected to Field,1,169/7 (20.0 Ov),157/9 (20.0 Ov),,2022-04-04T19:30:00,NAVI MUMBAI,,,,,,,,129,221,87,88,20,Sunrisers Hyderabad,#319490,#df7317,#319490,#df7317,77,Lucknow Super Giants,Asia/Kolkata,4 Apr 2022,23:30,20,0,T20,12.0,IPL 2022,Navdeep Singh,Madanagopal Jayaraman,Virender Kumar Sharma,Lucknow Super Giants Won by 12  Runs ,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,0,+9.5,2019-100mb00000000371-481ee0be14fc11,Romario Shepherd,8,8,0,1,100.0,https://scores.iplt20.com/ipl/playerimages/371-small.png,2021-100mb00000000637-4e1434ea244f11,Umran Malik,1,1,0,0,100.0,https://scores.iplt20.com/ipl/playerimages/637-small.png,2019-100mb00000000263-296c7a0b7adb11,Jason Holder,4.0,34,0,3,8.5,8.0,https://scores.iplt20.com/ipl/playerimages/263-small.png?v=2,,,,2,169/7 (20.0 Overs),169,7,20.0,8.45,157/9 (20.0 Overs),157,9,20.0,7.85,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,77,12th  T20I,,,12.0,157,0.0,0.0
60,466,8,T20 (N),Post,2022-04-03,3 Apr 2022,Chennai Super Kings VS Punjab Kings,19:30,14:00 GMT,2022-04-03,15,Punjab Kings,13,Chennai Super Kings,PBKS,CSK,68,Brabourne - CCI,Punjab Kings Won by 54  Runs ,Chennai Super Kings,Chennai Super Kings won the Toss and elected to Field, won the Toss and elected to Field,1,180/8 (20.0 Ov),126/10 (18.0 Ov),,2022-04-03T19:30:00,Mumbai,,,,,,,,299,354,44,86,13,Chennai Super Kings,#319490,#df7317,#319490,#df7317,15,Punjab Kings,Asia/Kolkata,3 Apr 2022,23:30,20,0,T20,11.0,IPL 2022,Rod Tucker,Yeshwant Barde,Anil Chaudhary,Punjab Kings Won by 54  Runs ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,0,+9.5,2020-100mb00000000519-a0440d96638711,Chris Jordan,5,5,0,0,100.0,https://scores.iplt20.com/ipl/playerimages/519-small.png,2022-100mb00000000970-8f107726a44511,Mukesh Choudhary,2,2,0,0,100.0,https://scores.iplt20.com/ipl/playerimages/970-small.png,2019-100mb00000000171-b2aa538f44ae11,Rahul Chahar,4.0,25,0,3,6.25,8.0,https://scores.iplt20.com/ipl/playerimages/171-small.png,,,,2,180/8 (20.0 Overs),180,8,20.0,9,126/10 (18.0 Overs),126,10,18.0,7,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,15,11th  T20I,,,11.0,140,0.0,0.0
60,465,8,T20 (N),Post,2022-04-02,2 Apr 2022,Gujarat Titans VS Delhi Capitals,19:30,14:00 GMT,2022-04-02,35,Gujarat Titans,14,Delhi Capitals,GT,DC,39,Maharashtra Cricket Association Stadium,Gujarat Titans Won by 14  Runs ,Delhi Capitals,Delhi Capitals won the Toss and elected to Field, won the Toss and elected to Field,1,171/6 (20.0 Ov),157/9 (20.0 Ov),,2022-04-02T19:30:00,Pune,,,,,,,,314,159,352,103,35,Gujarat Titans,#319490,#df7317,#319490,#df7317,14,Delhi Capitals,Asia/Kolkata,2 Apr 2022,23:30,20,0,T20,10.0,IPL 2022,Ulhas Gandhe,KN Ananthapadmanabhan,Bruce Oxenford,Gujarat Titans Won by 14  Runs ,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/DC.png,0,+9.5,2018-100mb00000000014-227bc550e99c11,Kuldeep Yadav,14,14,0,1,100.0,https://scores.iplt20.com/ipl/playerimages/14-small.png,2019-100mb00000000258-e46e7f697acb11,Mustafizur Rahman,3,5,0,0,60.0,https://scores.iplt20.com/ipl/playerimages/258-small.png?v=2,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia,2.0,22,0,0,11.0,0.0,https://scores.iplt20.com/ipl/playerimages/120-small.png,,,,2,171/6 (20.0 Overs),171,6,20.0,8.55,157/9 (20.0 Overs),157,9,20.0,7.85,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,10th  T20I,,,10.0,157,0.0,0.0
60,464,5,T20 D/N,Post,2022-04-02,2 Apr 2022,Mumbai Indians VS Rajasthan Royals,15:30,10:00 GMT,2022-04-02,18,Rajasthan Royals,17,Mumbai Indians,RR,MI,69,DY Patil Stadium,Rajasthan Royals Won by 23  Runs ,Mumbai Indians,Mumbai Indians won the Toss and elected to Field, won the Toss and elected to Field,1,193/8 (20.0 Ov),170/8 (20.0 Ov),,2022-04-02T15:30:00,NAVI MUMBAI,,,,,,,,42,311,87,116,17,Mumbai Indians,#319490,#df7317,#319490,#df7317,18,Rajasthan Royals,Asia/Kolkata,2 Apr 2022,19:30,20,0,T20,9.0,IPL 2022,Nitin Menon,PASHCHIM PATHAK,Virender Kumar Sharma,Rajasthan Royals Won by 23  Runs ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,0,+9.5,2019-100mb00000000166-f0e6b57e44ad11,Kieron Pollard,22,24,3,1,91.66,https://scores.iplt20.com/ipl/playerimages/166-small.png?v=1,2018-100mb00000000009-92bfdfe9e99b11,Jasprit Bumrah,0,1,0,0,0.0,https://scores.iplt20.com/ipl/playerimages/9-small.png?v=1,2019-100mb00000000207-672d82e544bb11,Navdeep Saini,3.0,36,0,2,12.0,9.0,https://scores.iplt20.com/ipl/playerimages/207-small.png,,,99.58,2,193/8 (20.0 Overs),193,8,20.0,9.65,170/8 (20.0 Overs),170,8,20.0,8.5,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,18,9th  T20I,,,9.0,170,0.0,0.0
60,463,8,T20 (N),Post,2022-04-01,1 Apr 2022,Kolkata Knight Riders VS Punjab Kings,19:30,14:00 GMT,2022-04-01,15,Punjab Kings,16,Kolkata Knight Riders,PBKS,KKR,21,Wankhede Stadium,Kolkata Knight Riders Won by 6  Wickets ,Kolkata Knight Riders,Kolkata Knight Riders won the Toss and elected to Field, won the Toss and elected to Field,1,137/10 (18.2 Ov),141/4 (14.3 Ov),,2022-04-01T19:30:00,Mumbai,,,,,,,,44,472,221,92,16,Kolkata Knight Riders,#319490,#df7317,#319490,#df7317,15,Punjab Kings,Asia/Kolkata,1 Apr 2022,23:30,20,0,T20,8.0,IPL 2022,Anil Chaudhary,Saiyed Khalid,Madanagopal Jayaraman,Kolkata Knight Riders Won by 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,0,+9.5,2019-100mb00000000141-e67c41d144a711,Andre Russell,70,31,2,8,225.8,https://scores.iplt20.com/ipl/playerimages/141-small.png,2019-100mb00000000103-d71192e643fd11,Sam Billings,24,23,1,1,104.34,https://scores.iplt20.com/ipl/playerimages/103-small.png,2019-100mb00000000183-f4a991db44b611,Liam Livingstone,0.3,13,0,0,26.0,0.0,https://scores.iplt20.com/ipl/playerimages/183-small.png,,,,2,137/10 (18.2 Overs),137,10,18.2,7.47,141/4 (14.3 Overs),141,4,14.3,9.72,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,16,8th  T20I,,,8.0,194,0.0,0.0
60,462,8,T20 (N),Post,2022-03-31,31 Mar 2022,Lucknow Super Giants VS Chennai Super Kings,19:30,14:00 GMT,2022-03-31,13,Chennai Super Kings,77,Lucknow Super Giants,CSK,LSG,68,Brabourne - CCI,Lucknow Super Giants Won by 6  Wickets ,Lucknow Super Giants,Lucknow Super Giants won the Toss and elected to Field, won the Toss and elected to Field,1,210/7 (20.0 Ov),211/4 (19.3 Ov),,2022-03-31T19:30:00,Mumbai,,,,,,,,299,87,354,86,77,Lucknow Super Giants,#319490,#df7317,#319490,#df7317,13,Chennai Super Kings,Asia/Kolkata,31 Mar 2022,23:30,20,0,T20,7.0,IPL 2022,Rod Tucker,Virender Kumar Sharma,Yeshwant Barde,Lucknow Super Giants Won by 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,0,+9.5,2022-100mb00000000985-f5950061a44811,Ayush Badoni,19,9,0,2,211.11,https://scores.iplt20.com/ipl/playerimages/985-small.png,2019-100mb00000000163-6fc87ad344ad11,Evin Lewis,55,23,6,3,239.13,https://scores.iplt20.com/ipl/playerimages/163-small.png,2022-100mb00000000970-8f107726a44511,Mukesh Choudhary,3.3,39,0,0,11.14,0.0,https://scores.iplt20.com/ipl/playerimages/970-small.png,,,,2,210/7 (20.0 Overs),210,7,20.0,10.5,211/4 (19.3 Overs),211,4,19.3,10.82,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,77,7th  T20I,,,7.0,216,0.0,0.0
60,461,8,T20 (N),Post,2022-03-30,30 Mar 2022,Royal Challengers Bangalore VS Kolkata Knight Riders,19:30,14:00 GMT,2022-03-30,16,Kolkata Knight Riders,19,Royal Challengers Bangalore,KKR,RCB,69,DY Patil Stadium,Royal Challengers Bangalore Won by 3  Wickets ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to Field, won the Toss and elected to Field,1,128/10 (18.5 Ov),132/7 (19.2 Ov),,2022-03-30T19:30:00,NAVI MUMBAI,,,,,,,,221,129,42,88,19,Royal Challengers Bangalore,#319490,#df7317,#319490,#df7317,16,Kolkata Knight Riders,Asia/Kolkata,30 Mar 2022,23:30,20,0,T20,6.0,IPL 2022,Madanagopal Jayaraman,Navdeep Singh,Nitin Menon,Royal Challengers Bangalore Won by 3  Wickets ,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,0,+9.5,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik,14,7,1,1,200.0,https://scores.iplt20.com/ipl/playerimages/13-small.png?v=1,2019-100mb00000000114-8c98068c449611,Harshal Patel,10,6,2,0,166.66,https://scores.iplt20.com/ipl/playerimages/114-small.png,2019-100mb00000000141-e67c41d144a711,Andre Russell,2.2,36,0,0,15.43,0.0,https://scores.iplt20.com/ipl/playerimages/141-small.png,,,,2,128/10 (18.5 Overs),128,10,18.5,6.8,132/7 (19.2 Overs),132,7,19.2,6.83,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,19,6th  T20I,,,6.0,136,0.0,0.0
60,460,8,T20 (N),Post,2022-03-29,29 Mar 2022,Sunrisers Hyderabad VS Rajasthan Royals,19:30,14:00 GMT,2022-03-29,18,Rajasthan Royals,20,Sunrisers Hyderabad,RR,SRH,39,Maharashtra Cricket Association Stadium,Rajasthan Royals Won by 61  Runs ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to Field, won the Toss and elected to Field,1,210/6 (20.0 Ov),149/7 (20.0 Ov),,2022-03-29T19:30:00,Pune,,,,,,,,352,314,159,103,20,Sunrisers Hyderabad,#319490,#df7317,#319490,#df7317,18,Rajasthan Royals,Asia/Kolkata,29 Mar 2022,23:30,20,0,T20,5.0,IPL 2022,Bruce Oxenford,Ulhas Gandhe,KN Ananthapadmanabhan,Rajasthan Royals Won by 61  Runs ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,0,+9.5,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,57,41,5,2,139.02,https://scores.iplt20.com/ipl/playerimages/287-small.png,2018-100mb00000000015-3501d442e99c11,Bhuvneshwar Kumar,3,4,0,0,75.0,https://scores.iplt20.com/ipl/playerimages/15-small.png,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,1.0,14,0,0,14.0,0.0,https://scores.iplt20.com/ipl/playerimages/189-small.png,,,,2,210/6 (20.0 Overs),210,6,20.0,10.5,149/7 (20.0 Overs),149,7,20.0,7.45,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,18,5th  T20I,,,5.0,149,0.0,0.0
